0.145415	0.147207	0.148764	0.150168	0.151331	0.152336	0.153093	0.153685	0.154026	0.154195	0.154106	0.153839	0.153309	0.152595	0.151611	0.150434	0.148981	0.147326	0.145387	0.143235	0.140789	0.138118	0.135139	0.131920	0.128378	0.124574	0.120428	0.115992	0.111186	0.106053	0.100510	0.094584	0.088188	0.081324	0.073882	0.065819	0.056957	0.047094	0.035702	0.021483	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000068	0.000134	1.000000	0.000623	0.001124	0.001424	0.001549	0.001516	0.001373	0.001138	0.000847	0.000489	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	-0.000000	1.000000	-0.000000	1.000000	1.000000	0.000014	0.000057	0.000214	0.000696	0.001208	0.001923	0.003109	0.005615	0.008369	0.011251	0.014318	0.017613	0.021167	0.024948	0.028933	0.033059	0.037310	0.041633	0.046034	0.050463	0.054943	0.059423	0.063932	0.068415	0.072908	0.077350	0.081782	0.086137	0.090461	0.094682	0.098853	0.102899	0.106875	0.110704	0.114447	0.118024	0.121502	0.124796	0.127979	0.130965	0.133828	0.136484	0.139007	0.141312	0.143477	
0.140015	0.141698	0.143236	0.144541	0.145694	0.146609	0.147365	0.147878	0.148226	0.148325	0.148253	0.147927	0.147423	0.146658	0.145710	0.144494	0.143086	0.141403	0.139519	0.137351	0.134971	0.132298	0.129397	0.126191	0.122741	0.118969	0.114931	0.110550	0.105874	0.100827	0.095444	0.089648	0.083460	0.076794	0.069646	0.061909	0.053528	0.044335	0.034172	0.022869	0.011106	0.005307	1.000000	0.001125	0.000831	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000618	0.000939	0.001080	0.001098	0.001011	0.000853	0.000637	0.000390	0.000134	1.000000	0.000009	0.000006	0.000003	0.000001	1.000000	1.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.001162	0.002211	0.003378	0.004893	0.006997	0.009436	0.012106	0.014982	0.018079	0.021387	0.024906	0.028593	0.032438	0.036391	0.040452	0.044574	0.048769	0.052991	0.057262	0.061532	0.065830	0.070101	0.074378	0.078601	0.082810	0.086939	0.091032	0.095019	0.098951	0.102754	0.106484	0.110065	0.113556	0.116880	0.120101	0.123140	0.126064	0.128792	0.131396	0.133794	0.136058	0.138106	
0.134737	0.136398	0.137836	0.139129	0.140192	0.141103	0.141778	0.142296	0.142574	0.142687	0.142554	0.142252	0.141697	0.140966	0.139977	0.138805	0.137368	0.135739	0.133839	0.131737	0.129354	0.126759	0.123872	0.120758	0.117341	0.113679	0.109698	0.105449	0.100861	0.095977	0.090726	0.085142	0.079152	0.072780	0.065950	0.058671	0.050871	0.042564	0.033759	0.024723	0.016241	0.010123	0.005655	0.003671	0.002197	0.000973	0.000260	0.000069	0.000017	1.000000	0.000133	0.000412	0.000622	0.000744	0.000772	0.000727	0.000616	0.000465	0.000295	0.000149	0.000058	0.000028	0.000013	0.000005	0.000002	0.000000	1.000000	-0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	-0.000000	1.000000	1.000000	1.000000	0.000006	1.000000	0.000115	0.000164	1.000000	0.000280	1.000000	0.001740	0.003099	0.004481	0.006093	0.008039	0.010275	0.012745	0.015432	0.018319	0.021408	0.024672	0.028110	0.031681	0.035384	0.039175	0.043064	0.047005	0.051018	0.055053	0.059137	0.063216	0.067322	0.071396	0.075475	0.079495	0.083496	0.087411	0.091287	0.095052	0.098757	0.102329	0.105824	0.109166	0.112416	0.115496	0.118471	0.121263	0.123938	0.126418	0.128772	0.130921	0.132937	
0.129659	0.131221	0.132643	0.133845	0.134902	0.135731	0.136410	0.136856	0.137145	0.137196	0.137084	0.136730	0.136206	0.135434	0.134486	0.133284	0.131899	0.130254	0.128417	0.126311	0.124005	0.121422	0.118627	0.115545	0.112236	0.108629	0.104778	0.100614	0.096186	0.091427	0.086379	0.080979	0.075262	0.069169	0.062733	0.055910	0.048746	0.041258	0.033594	0.026005	0.019019	0.013283	0.008828	0.005703	0.003317	0.001432	1.000000	1.000000	1.000000	1.000000	0.000120	0.000270	0.000400	0.000490	0.000526	0.000499	0.000424	0.000307	0.000177	0.000106	0.000058	0.000031	0.000015	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000003	1.000000	0.000023	1.000000	0.000298	0.000539	0.000753	0.001121	0.001589	0.002700	0.003959	0.005357	0.006952	0.008794	0.010872	0.013173	0.015670	0.018365	0.021234	0.024279	0.027469	0.030808	0.034256	0.037821	0.041463	0.045196	0.048976	0.052825	0.056693	0.060609	0.064516	0.068448	0.072343	0.076238	0.080068	0.083875	0.087590	0.091259	0.094813	0.098301	0.101651	0.104920	0.108033	0.111050	0.113895	0.116633	0.119186	0.121621	0.123861	0.125975	0.127883	
0.124698	0.126241	0.127573	0.128766	0.129741	0.130570	0.131176	0.131631	0.131856	0.131926	0.131761	0.131435	0.130869	0.130135	0.129156	0.128003	0.126599	0.125014	0.123172	0.121140	0.118845	0.116350	0.113584	0.110607	0.107349	0.103868	0.100096	0.096086	0.091773	0.087205	0.082323	0.077169	0.071691	0.065933	0.059856	0.053514	0.046910	0.040146	0.033327	0.026695	0.020535	0.015166	0.010665	0.006999	0.003932	0.001438	0.000388	0.000113	0.000032	1.000000	0.000076	0.000151	0.000211	0.000296	0.000335	0.000326	0.000267	0.000164	1.000000	0.000040	0.000036	0.000025	0.000014	0.000006	0.000003	0.000002	0.000001	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000003	0.000013	0.000046	0.000088	1.000000	0.000536	0.000943	0.001350	0.001862	0.002536	0.003509	0.004684	0.006031	0.007568	0.009306	0.011252	0.013391	0.015720	0.018220	0.020894	0.023718	0.026696	0.029797	0.033029	0.036357	0.039793	0.043299	0.046892	0.050529	0.054234	0.057955	0.061721	0.065475	0.069249	0.072980	0.076705	0.080359	0.083982	0.087507	0.090980	0.094330	0.097609	0.100746	0.103797	0.106688	0.109480	0.112098	0.114606	0.116928	0.119132	0.121139	0.123021	
0.119926	0.121380	0.122700	0.123810	0.124782	0.125538	0.126149	0.126540	0.126781	0.126796	0.126656	0.126286	0.125754	0.124988	0.124055	0.122881	0.121535	0.119942	0.118170	0.116146	0.113935	0.111466	0.108800	0.105870	0.102733	0.099323	0.095697	0.091790	0.087655	0.083234	0.078574	0.073625	0.068434	0.062965	0.057270	0.051340	0.045254	0.039057	0.032890	0.026891	0.021268	0.016171	0.011672	0.007691	0.003975	1.000000	1.000000	0.000032	0.000016	1.000000	0.000032	0.000046	1.000000	0.000141	0.000197	0.000197	0.000156	0.000080	1.000000	0.000017	0.000020	0.000017	0.000012	0.000007	0.000004	0.000002	0.000001	0.000001	0.000000	0.000000	1.000000	1.000000	1.000000	0.000009	0.000011	1.000000	1.000000	1.000000	0.000082	0.000281	0.000501	0.000903	0.001347	0.001843	0.002440	0.003181	0.004117	0.005231	0.006518	0.007976	0.009615	0.011430	0.013425	0.015584	0.017912	0.020387	0.023016	0.025775	0.028672	0.031677	0.034804	0.038018	0.041337	0.044722	0.048194	0.051709	0.055289	0.058884	0.062518	0.066136	0.069767	0.073348	0.076915	0.080403	0.083851	0.087194	0.090477	0.093631	0.096708	0.099638	0.102476	0.105152	0.107725	0.110123	0.112408	0.114507	0.116486	0.118270	
0.115267	0.116706	0.117944	0.119049	0.119946	0.120705	0.121252	0.121654	0.121840	0.121876	0.121691	0.121352	0.120786	0.120061	0.119105	0.117985	0.116629	0.115102	0.113335	0.111391	0.109201	0.106827	0.104202	0.101386	0.098313	0.095040	0.091506	0.087765	0.083758	0.079538	0.075054	0.070356	0.065404	0.060251	0.054877	0.049347	0.043675	0.037957	0.032261	0.026724	0.021457	0.016586	0.012151	0.008122	0.004273	1.000000	1.000000	1.000000	1.000000	1.000000	0.000008	1.000000	1.000000	0.000074	0.000111	0.000112	0.000077	1.000000	1.000000	0.000008	0.000011	0.000011	0.000009	0.000006	0.000004	0.000003	0.000001	0.000001	1.000000	1.000000	1.000000	1.000000	1.000000	0.000027	0.000034	1.000000	0.000049	1.000000	1.000000	0.000456	0.000817	0.001230	0.001698	0.002237	0.002872	0.003634	0.004544	0.005610	0.006828	0.008206	0.009739	0.011435	0.013283	0.015290	0.017438	0.019736	0.022163	0.024730	0.027411	0.030221	0.033131	0.036159	0.039272	0.042489	0.045774	0.049146	0.052559	0.056037	0.059524	0.063046	0.066543	0.070044	0.073486	0.076903	0.080232	0.083512	0.086677	0.089775	0.092738	0.095618	0.098345	0.100977	0.103443	0.105803	0.107987	0.110056	0.111938	0.113700	
0.110788	0.112145	0.113375	0.114405	0.115303	0.115996	0.116551	0.116897	0.117100	0.117090	0.116932	0.116556	0.116029	0.115279	0.114372	0.113239	0.111944	0.110419	0.108726	0.106799	0.104699	0.102360	0.099842	0.097082	0.094137	0.090947	0.087565	0.083937	0.080114	0.076046	0.071784	0.067287	0.062605	0.057712	0.052664	0.047457	0.042162	0.036806	0.031486	0.026266	0.021261	0.016550	0.012232	0.008365	0.004999	0.002232	0.001045	0.000434	1.000000	1.000000	1.000000	1.000000	0.000011	0.000042	0.000062	0.000062	0.000042	0.000011	1.000000	0.000004	0.000006	0.000007	0.000006	0.000005	0.000003	0.000002	0.000001	0.000001	0.000000	0.000000	0.000000	1.000000	0.000028	0.000063	0.000098	0.000132	0.000196	0.000269	0.000414	0.000724	0.001084	0.001499	0.001978	0.002532	0.003178	0.003934	0.004817	0.005831	0.006983	0.008273	0.009706	0.011276	0.012991	0.014838	0.016825	0.018937	0.021184	0.023546	0.026038	0.028637	0.031360	0.034182	0.037123	0.040152	0.043290	0.046497	0.049794	0.053130	0.056526	0.059925	0.063349	0.066738	0.070118	0.073427	0.076700	0.079874	0.082989	0.085981	0.088897	0.091672	0.094358	0.096887	0.099316	0.101578	0.103731	0.105705	0.107564	0.109237	
0.106417	0.107764	0.108919	0.109947	0.110778	0.111476	0.111974	0.112334	0.112489	0.112502	0.112306	0.111964	0.111409	0.110704	0.109781	0.108705	0.107407	0.105952	0.104272	0.102428	0.100357	0.098119	0.095650	0.093008	0.090135	0.087086	0.083804	0.080343	0.076652	0.072784	0.068694	0.064433	0.059969	0.055354	0.050571	0.045677	0.040675	0.035636	0.030586	0.025607	0.020753	0.016129	0.011850	0.008113	0.005121	0.002884	0.001512	0.000692	0.000232	1.000000	0.000000	1.000000	1.000000	0.000022	0.000033	0.000032	0.000019	1.000000	1.000000	1.000000	0.000003	0.000004	0.000004	0.000003	0.000002	0.000002	0.000001	0.000001	0.000000	0.000000	0.000000	1.000000	0.000048	0.000101	0.000161	0.000234	0.000334	0.000467	0.000661	0.000945	0.001293	0.001705	0.002182	0.002735	0.003373	0.004110	0.004954	0.005916	0.006996	0.008200	0.009526	0.010980	0.012553	0.014255	0.016072	0.018015	0.020069	0.022247	0.024533	0.026944	0.029461	0.032104	0.034853	0.037727	0.040698	0.043784	0.046944	0.050193	0.053477	0.056811	0.060137	0.063474	0.066761	0.070025	0.073205	0.076335	0.079355	0.082305	0.085125	0.087861	0.090450	0.092944	0.095279	0.097509	0.099571	0.101521	0.103293	0.104948	
0.102218	0.103491	0.104641	0.105602	0.106435	0.107075	0.107583	0.107893	0.108068	0.108041	0.107874	0.107502	0.106988	0.106264	0.105393	0.104311	0.103077	0.101630	0.100027	0.098207	0.096230	0.094033	0.091674	0.089095	0.086352	0.083389	0.080261	0.076915	0.073405	0.069686	0.065807	0.061733	0.057513	0.053122	0.048611	0.043968	0.039247	0.034449	0.029630	0.024802	0.020026	0.015351	0.010934	0.007108	0.004490	0.002669	0.001429	0.000589	0.000234	0.000059	1.000000	1.000000	0.000003	0.000012	0.000017	0.000014	1.000000	1.000000	1.000000	0.000000	0.000001	0.000002	0.000002	0.000002	0.000002	0.000001	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000063	0.000131	0.000212	0.000311	0.000438	0.000602	0.000819	0.001099	0.001441	0.001843	0.002312	0.002851	0.003470	0.004175	0.004977	0.005878	0.006886	0.007999	0.009223	0.010553	0.011996	0.013543	0.015203	0.016965	0.018841	0.020820	0.022917	0.025120	0.027451	0.029894	0.032475	0.035173	0.038012	0.040960	0.044030	0.047175	0.050404	0.053657	0.056945	0.060207	0.063461	0.066648	0.069795	0.072843	0.075829	0.078693	0.081478	0.084125	0.086681	0.089086	0.091390	0.093533	0.095569	0.097435	0.099187	0.100762	
